185.5,112.7
187.4,112.8
181.7,516.6
58.2,437.4
71.1,418.7
80.8,422.4
90.1,132.2
89.2,424.7
193.8,522.7
114.6,137.3
296.1,14.3
75.1,422.2
58.2,403.6
259.3,106.8
144.7,174.5
112.7,391.5
188.9,114.5
134.5,381.4
180.7,511.1
317.0,67.0
229.9,73.7
104.6,183.8
72.0,476.7
125.7,347.8
173.1,123.3
95.0,400.4
300.5,47.8
73.4,420.5
119.7,137.7
128.0,151.0
125.0,452.7
159.4,135.1
97.6,423.5
261.0,49.4
281.2,82.9
254.7,49.1
109.9,171.2
295.5,85.9
224.1,31.0
175.9,507.0
118.1,194.5
179.9,494.2
207.7,493.7
89.6,445.0
171.9,500.4
157.2,128.3
186.0,461.3
209.4,486.4
263.8,7.6
144.1,445.1
73.8,386.7
112.8,392.2
193.2,92.7
217.0,483.8
131.0,119.0
142.4,130.3
181.9,111.1
149.8,514.5
182.4,504.4
120.1,375.2
265.8,-2.1
178.1,139.8
83.9,401.6
64.8,123.8
147.0,171.2
110.6,145.5
83.1,198.8
87.8,427.6
153.8,169.5
135.7,95.6
203.0,154.0
234.7,-23.0
172.9,506.7
172.8,491.7
129.0,152.8
141.9,197.0
253.8,20.9
278.4,80.6
139.2,443.1
154.5,152.4
208.8,170.2
151.9,62.1
274.7,63.7
289.2,-11.3
197.7,101.0
165.9,133.4
117.3,403.6
235.3,518.2
174.7,84.5
102.4,449.6
245.3,62.5
217.3,508.2
132.3,194.1
115.1,414.7
171.8,529.4
274.3,24.5
267.4,-0.7
133.5,422.4
79.3,416.0
106.1,215.8
193.3,511.0
63.9,398.8
92.6,120.2
112.7,138.8
239.6,499.2
142.4,152.4
125.2,160.4
187.3,482.9
193.5,124.9
121.9,73.8
278.3,76.5
182.5,500.7
130.8,349.9
147.9,99.8
156.9,475.6
58.1,396.6
270.4,37.2
272.1,17.6
247.8,31.7
71.3,422.6
121.8,150.2
191.3,103.7
58.5,172.2
110.8,146.9
128.6,154.3
138.4,147.8
232.8,52.1
61.0,116.5
59.7,440.6
275.0,22.1
132.9,150.7
104.2,438.9
118.5,437.4
62.4,395.0
164.6,533.1
150.7,86.3
100.2,347.8
279.6,14.3
203.0,496.1
189.4,92.8
177.1,133.4
123.2,173.1
227.6,458.0
131.1,99.7
86.9,425.7
188.9,144.8
173.9,509.0
188.3,108.0
297.1,15.5
70.0,454.1
59.8,381.5
208.4,514.4
160.3,496.8
223.6,408.4
70.7,407.1
267.6,36.0
146.8,73.8
105.3,154.9
251.6,69.0
151.5,200.0
318.2,73.9
94.2,432.6
216.5,94.8
106.9,359.9
151.8,109.4
101.5,414.9
192.2,507.6
250.7,56.9
65.9,413.3
202.4,131.8
90.3,408.4
214.1,483.3
112.5,391.6
87.2,417.6
142.4,168.8
143.0,164.6
164.2,73.2
295.0,34.6
250.2,464.8
236.1,48.8
112.6,435.1
115.8,386.0
76.7,437.2
136.7,142.5
278.4,-0.2
100.8,131.0
190.2,123.6
175.4,496.1
149.7,142.1
148.9,149.7
152.0,87.2
286.6,39.7
100.9,120.8
106.5,413.3
143.0,121.4
222.2,493.7
336.7,24.3
209.1,42.7
86.9,163.3
91.4,440.3
185.1,508.5
276.1,10.8
269.2,6.4
191.7,494.5
180.1,79.1
123.4,113.9
159.8,70.1
60.5,407.9
235.0,49.9
124.2,175.9
115.2,169.8
256.6,31.6
238.3,494.7
238.8,84.8
115.3,177.2
284.5,74.9
199.2,510.4
197.8,466.9
194.2,519.7
109.0,433.2
131.1,387.5
79.9,426.3
179.1,513.7
126.1,178.1
98.2,119.1
135.8,198.2
149.8,105.6
160.9,57.2
244.8,52.1
83.1,383.7
203.2,472.0
158.4,176.3
248.7,54.1
95.8,405.4
268.7,13.4
73.9,392.9
92.6,408.7
180.3,486.3
265.2,25.1
205.9,535.9
155.1,198.0
112.0,418.7
287.3,62.3
225.8,475.5
205.8,508.1
272.9,63.1
180.0,52.1
220.0,514.7
161.7,516.1
25.2,392.7
264.8,76.9
199.7,468.2
85.0,359.7
222.9,490.7
280.5,25.0
277.9,14.9
214.7,517.7
218.3,84.1
306.5,61.5
151.3,166.7
92.7,414.4
192.6,116.4
132.8,144.2
97.4,114.4
193.0,492.7
71.9,442.9
285.9,74.2
161.3,141.0
323.7,43.7
167.7,109.8
196.4,475.4
90.5,156.5
99.7,151.3
115.2,385.1
222.4,98.3
266.9,49.5
119.4,396.2
89.7,418.7
88.3,357.9
169.2,40.2
167.6,164.9
130.4,137.3
102.1,124.2
264.3,78.8
171.1,118.0
92.0,394.3
299.0,40.8
218.0,531.7
132.1,108.0
189.4,499.8
180.2,71.6
276.9,88.1
97.9,95.6
186.4,511.7
123.1,175.4
146.4,140.4
172.0,496.3
176.0,502.3
110.7,408.3
203.1,516.3
265.3,23.2
254.7,30.5
202.6,129.2
269.1,49.6
160.5,464.2
160.3,135.1
150.8,118.7
115.9,388.6
140.6,160.5
146.7,69.8
198.7,500.5
112.9,435.3
155.1,136.7
251.4,56.4
251.9,28.8
165.2,106.6
276.7,50.5
192.7,501.6
171.9,160.5
116.9,85.5
213.8,466.9
155.7,112.5
146.0,87.7
257.0,-11.1
169.0,513.0
256.4,42.7
272.5,21.9
153.8,153.6
63.1,403.3
296.2,61.6
252.3,71.3
173.3,503.1
196.2,464.8
220.7,533.3
272.4,25.5
113.3,146.7
127.7,417.0
144.2,182.5
249.9,23.4
120.9,171.0
180.5,505.0
82.2,413.2
168.1,449.6
108.3,183.7
116.0,165.0
169.7,137.1
272.6,63.1
112.9,160.6
302.0,2.0
254.4,96.7
65.1,396.2
141.4,411.2
249.4,51.1
298.9,9.8
157.5,82.8
217.1,499.3
209.9,468.6
176.3,532.9
267.4,54.4
134.7,168.0
266.0,27.0
121.3,180.2
198.3,99.3
140.4,193.0
54.0,415.6
118.5,382.4
73.4,397.9
219.2,501.3
175.4,122.4
200.8,88.4
143.3,488.7
291.8,18.5
171.6,465.9
157.2,146.4
238.5,63.2
73.3,427.8
181.4,103.3
86.6,129.7
97.4,123.8
127.5,151.0
146.3,104.4
154.6,507.3
109.7,124.7
267.6,76.5
94.3,449.2
80.3,409.3
216.4,99.2
281.7,77.4
166.6,465.3
166.5,152.0
232.6,476.2
286.2,-13.1
107.2,189.6
149.6,73.6
269.2,74.0
274.7,71.9
282.8,18.6
76.2,381.9
99.7,185.6
114.1,183.5
112.6,413.5
217.6,524.1
193.5,170.5
206.5,123.9
259.0,29.3
217.2,484.5
291.3,65.9
170.9,98.9
89.8,401.7
106.6,355.4
89.1,135.4
98.8,402.8
158.2,98.8
223.4,134.9
145.6,113.7
159.0,527.3
194.2,448.8
134.8,155.1
84.1,202.5
125.8,143.5
190.4,82.9
250.9,28.5
248.0,73.1
243.6,69.2
260.9,27.2
142.9,134.5
166.5,190.4
252.7,1.0
117.4,369.0
190.5,481.6
281.7,41.3
208.2,523.7
156.1,135.7
192.0,524.0
103.1,146.4
256.5,53.4
231.1,503.8
183.0,536.1
215.5,493.4
153.7,94.2
278.8,7.1
120.4,126.6
194.3,144.1
165.3,92.4
215.3,130.4
214.7,494.1
94.1,417.1
115.7,379.7
294.0,88.7
99.4,156.2
118.8,148.9
140.9,178.8
295.3,52.7
234.3,450.9
246.6,14.6
115.4,165.0
121.7,166.5
101.4,183.7
166.1,88.1
239.3,27.1
210.1,97.0
145.5,402.1
293.8,62.6
103.2,126.0
173.2,111.6
236.7,458.7
237.3,10.0
205.6,540.6
242.0,17.1
46.9,397.1
155.3,477.8
70.6,140.5
264.2,2.8
99.6,158.6
284.1,12.6
183.3,478.7
206.1,142.6
185.7,487.8
104.6,381.0
151.8,104.5
84.1,369.7
120.0,145.2
199.7,173.8
44.9,395.3
169.5,104.7
151.2,147.7
205.9,484.5
183.7,123.9
158.8,476.0
51.0,400.7
64.9,441.5
249.4,62.3
115.0,397.5
104.3,179.7
213.7,106.8
294.6,14.5
103.6,132.9
96.5,453.9
72.0,167.8
90.6,465.8
65.4,404.4
119.2,189.6
222.9,493.9
148.9,222.5
199.9,136.5
207.2,507.8
280.2,28.7
164.5,491.7
181.1,479.2
171.4,80.9
221.8,93.0
305.7,25.6
233.8,0.8
101.0,439.9
211.6,75.8
231.0,477.0
232.8,23.7
176.1,100.4
189.2,529.7
92.7,435.4
126.5,82.9
273.4,-0.9
142.7,85.6
142.3,102.5
83.7,183.4
283.5,27.9
269.4,85.0
288.4,55.0
178.4,536.6
171.1,129.9
273.7,89.0
267.0,48.4
293.6,54.6
45.0,382.3
184.0,547.7
259.6,22.8
125.5,411.8
142.9,158.3
199.7,520.7
157.2,102.7
167.2,94.1
185.3,123.5
103.0,140.4
124.8,217.2
153.6,142.8
139.2,100.0
244.5,21.9
95.9,432.4
116.8,447.0
166.4,510.4
144.1,139.1
54.4,419.6
105.6,402.7
95.9,395.7
67.6,423.4
313.5,44.2
148.0,121.1
182.1,494.1
164.6,509.1
120.4,131.7
44.4,407.8
68.9,126.5
95.0,128.3
132.9,178.6
213.4,28.6
141.3,83.3
263.4,30.6
169.3,130.3
287.4,38.4
168.1,104.7
138.0,144.5
77.4,411.7
121.1,133.3
145.5,84.6
93.3,156.2
139.2,153.5
201.0,48.0
117.7,424.6
121.8,173.7
232.8,10.3
95.8,142.4
61.7,382.5
121.0,167.9
195.4,445.0
102.4,208.0
108.9,448.6
96.0,149.4
195.1,536.5
213.2,443.4
157.2,94.3
117.7,167.4
212.5,470.4
150.8,178.6
176.9,514.6
209.3,489.8
120.7,133.6
202.3,509.5
288.9,37.2
181.8,533.7
127.5,135.0
186.3,485.0
170.2,499.1
216.1,112.0
115.0,164.4
115.4,449.6
217.1,140.1
243.8,465.2
284.4,32.2
178.4,86.1
122.9,543.5
275.1,61.7
165.6,100.5
228.7,486.8
223.6,513.4
150.8,144.6
141.9,169.4
145.3,88.4
243.5,34.2
103.5,184.1
72.0,388.3
202.7,522.0
181.3,490.3
198.4,103.3
155.5,174.7
134.4,473.6
86.9,384.5
110.5,396.1
298.8,43.5
177.2,453.1
105.2,108.8
182.7,109.9
185.2,494.0
186.6,60.8
183.7,98.2
174.4,462.0
100.8,419.0
203.3,524.6
191.8,501.4
266.4,14.0
191.8,91.5
151.3,167.2
284.8,20.7
128.2,134.3
117.0,148.2
182.4,487.7
155.8,127.6
138.8,141.2
207.6,531.8
170.7,109.4
201.3,72.7
185.0,509.6
85.0,412.2
131.1,158.5
247.4,22.5
181.4,468.0
222.8,34.2
92.5,372.4
204.7,513.5
100.1,392.3
288.3,38.3
167.2,118.6
138.5,113.0
114.0,379.9
219.0,497.4
211.5,109.5
145.9,130.3
122.0,189.6
225.1,53.8
278.1,-19.5
258.0,28.4
216.7,21.9
131.3,139.6
302.8,29.5
131.1,112.1
244.5,23.3
251.3,15.9
109.8,134.5
157.4,500.9
119.6,159.9
261.8,26.3
198.5,511.0
157.0,474.5
156.8,57.6
90.5,423.7
146.0,142.1
264.1,56.3
177.1,478.9
311.5,31.4
193.4,508.5
51.3,412.3
165.2,499.9
127.2,170.2
80.5,368.2
228.9,94.8
205.5,75.7
108.3,178.8
168.8,70.5
126.8,433.7
96.7,160.1
175.1,523.8
90.0,445.8
63.5,460.3
202.8,513.1
269.5,73.0
194.2,498.1
132.6,157.9
160.0,67.6
146.2,96.4
115.0,112.3
243.5,48.2
79.3,382.2
160.5,101.0
72.1,417.1
137.7,196.3
137.5,111.8
208.1,135.1
287.4,41.7
280.9,71.6
113.9,164.0
223.5,480.0
178.8,455.1
175.8,481.0
140.9,155.9
179.6,446.2
202.9,490.8
168.6,456.1
131.5,139.3
254.0,19.3
287.6,-15.7
83.6,382.4
123.8,163.3
265.6,24.0
85.7,428.9
219.9,99.9
64.1,385.5
177.0,489.0
108.4,153.2
189.1,82.8
113.3,157.6
112.7,131.0
155.9,103.0
191.5,129.6
125.4,139.7
201.3,477.7
80.8,379.7
273.7,23.4
51.6,196.7
275.4,32.6
114.3,168.4
186.1,508.4
181.7,511.6
200.0,515.9
269.1,29.6
157.8,88.9
254.7,70.6
188.9,114.2
29.7,431.4
135.9,467.7
267.7,50.0
125.8,186.4
202.9,114.4
214.5,93.2
285.9,69.0
191.4,474.7
185.4,479.1
218.3,66.7
196.7,98.3
255.7,30.5
217.6,153.8
223.4,106.8
201.7,474.0
99.2,404.3
240.9,35.9
212.7,473.7
269.8,43.1
247.5,8.1
88.7,156.8
176.4,97.8
145.7,139.5
165.1,172.2
207.0,456.1
176.5,118.0
162.4,519.6
91.8,387.1
111.6,178.7
193.2,113.2
285.5,45.2
268.5,21.5
107.3,425.1
195.7,135.8
178.1,500.5
276.9,26.0
232.3,39.1
312.7,58.3
241.7,32.4
131.6,420.5
185.3,141.7
173.3,528.7
269.2,21.8
152.4,494.6
123.2,385.7
199.6,461.6
185.0,477.7
164.0,133.5
87.3,440.0
297.0,27.1
196.1,122.0
97.4,428.0
136.6,123.0
196.6,496.9
150.9,155.3
159.3,116.0
140.5,178.9
116.1,117.3
157.3,471.6
243.8,56.7
168.7,94.7
101.4,137.4
190.2,497.1
253.2,95.9
79.1,382.9
180.7,491.7
277.9,25.2
90.0,409.4
92.7,446.6
138.5,210.6
104.1,158.3
174.7,92.6
277.1,64.3
194.5,459.1
296.0,38.9
129.8,162.9
150.3,118.2
168.3,511.5
86.2,157.3
183.9,137.6
147.6,518.9
128.3,420.3
173.3,147.2
312.4,22.0
70.1,422.3
195.8,514.4
176.0,114.8
81.8,364.2
67.2,396.2
194.0,488.7
182.5,521.1
198.3,508.0
73.8,416.8
265.2,26.0
78.5,417.1
276.6,10.8
78.2,135.7
193.9,100.9
54.7,444.0
112.6,132.4
182.1,502.8
82.5,432.7
124.3,135.1
78.5,384.9
215.1,494.4
190.2,126.7
104.2,417.7
277.7,15.4
151.8,140.0
127.3,108.8
99.1,112.2
232.8,102.6
53.7,387.3
187.2,520.6
90.7,123.6
82.8,390.6
92.5,134.6
147.5,142.4
30.1,386.9
131.8,104.0
256.4,47.1
254.9,18.0
142.0,182.3
148.2,170.7
87.3,400.9
185.0,98.1
78.1,158.6
140.8,166.2
70.0,131.4
168.6,517.5
236.3,41.9
252.4,41.2
270.6,66.5
144.2,159.5
191.7,488.5
163.3,118.3
200.7,99.5
267.4,32.1
288.3,50.9
115.3,421.1
118.9,137.4
234.7,494.8
191.7,522.8
87.3,434.4
110.2,125.8
209.8,451.1
193.1,503.9
119.6,397.3
202.9,98.8
74.5,403.3
190.0,484.5
221.9,97.1
103.0,172.5
291.5,17.4
217.6,509.2
171.7,447.0
92.8,405.6
256.2,77.4
166.5,71.6
186.7,124.0
331.5,19.5
247.7,42.8
152.2,69.1
19.6,437.4
72.6,428.6
296.0,45.3
184.6,495.8
277.5,39.4
123.9,159.5
199.1,514.7
208.1,108.2
192.1,94.4
283.5,9.9
178.8,113.7
284.1,-11.5
65.0,385.5
154.9,103.6
270.3,58.2
148.1,130.0
144.2,52.6
93.9,134.3
75.8,406.8
83.5,399.3
243.3,67.7
26.9,456.8
147.6,176.5
78.3,395.5
268.2,53.1
249.8,49.8
304.8,35.8
135.0,404.4
179.5,528.4
104.5,167.8
336.0,39.7
235.5,510.5
170.7,138.3
206.1,139.6
236.7,11.7
155.5,439.1
187.6,448.3
98.0,412.8
182.6,496.0
294.4,62.9
199.0,488.2
128.2,183.8
98.4,369.2
188.1,520.4
109.1,366.1
101.2,145.2
286.9,12.8
92.6,195.1
98.2,139.7
281.2,23.8
189.5,99.4
234.3,24.7
97.8,410.8
136.6,141.2
279.7,26.8
174.0,144.9
80.8,438.4
190.0,461.3
190.3,134.0
153.4,492.7
91.7,398.8
72.9,360.9
105.8,178.2
196.6,505.9
98.4,454.5
292.3,45.7
220.1,472.8
173.2,74.0
159.4,94.7
46.9,410.1
139.1,177.5
165.6,505.5
141.9,177.1
194.6,470.7
277.0,26.6
303.1,68.6
178.9,124.6
158.3,522.8
109.9,197.8
284.0,29.7
252.5,4.0
89.0,167.2
115.0,105.9
263.0,66.0
181.9,88.6
168.2,94.3
283.1,66.4
127.7,161.9
181.6,123.0
184.1,487.8
125.0,152.8
237.6,77.5
152.9,140.5
272.2,49.0
293.9,74.4
126.9,143.0
149.7,195.4
