62 point hull size.
The Algorithm made 574552793 operations. 
The size of the array was 131072.
Hull computation time: 12.582 seconds
The points in the convex hull are:
(0,490.6)
(0,88.2)
(0,445.9)
(0,402.2)
(0,391.5)
(0,387.8)
(0,353.8)
(0,342.3)
(0,317)
(0,297.7)
(0,91.4)
(0,99.1)
(0,154.3)
(0,217.2)
(0,312.7)
(0,191.4)
(0,238.9)
(0.1,13)
(0.2,495.2)
(0.3,0)
(0.9,499)
(1.7,499.7)
(2.2,499.9)
(2.5,0)
(3.3,500)
(5,500)
(62.3,500)
(68.1,0)
(84.5,0)
(90.9,500)
(118,500)
(126.7,0)
(151.7,0)
(193.7,0)
(218.3,0)
(292.5,500)
(300.1,500)
(334.7,500)
(365.9,500)
(391.2,500)
(437.8,0)
(470.7,500)
(484.7,500)
(485.9,0)
(491.3,499.9)
(494,499.4)
(499.3,498.4)
(499.7,0.2)
(499.9,498)
(500,32.4)
(500,43)
(500,52.1)
(500,205.6)
(500,224.3)
(500,232.3)
(500,267.4)
(500,327.6)
(500,357.1)
(500,421.3)
(500,429)
(500,453.1)
(500,497.6)
