27 point hull size. 
The Algorithm made 65562 operations.
The size of the array was 65536.
Hull computation time: 0.0127444 seconds
The points in the convex hull are: 
(500, 480.1)
(36.9, 0.1)
(55, 499.9)
(496.1, 499.2)
(0.5, 495.2)
(153.5, 500)
(0, 236.1)
(0, 10.5)
(499.7, 4.4)
(1.6, 0.3)
(500, 65.6)
(499.9, 5.5)
(499.3, 2.7)
(499.8, 498.2)
(492, 499.9)
(500, 486.8)
(1.2, 2.2)
(498, 0.1)
(0.2, 474.5)
(45.9, 499.9)
(0.3, 486.1)
(151.6, 0)
(1.6, 499.3)
(494.8, 499.7)
(0.1, 441.5)
(387.9, 0)
(0, 406.4)
